diff_id,language,anchor,synonym,antonym,gold_word_count,bleu_syn,bleu_ant,bleu_delta,rougeL_syn,rougeL_ant,rougeL_delta,chrf_syn,chrf_ant,chrf_delta,meteor_syn,meteor_ant,meteor_delta
4378,py,add,insert,remove,12,0.9036020036098446,0.9036020036098446,0.0,0.8888888888888888,0.8888888888888888,0.0,0.9357696970634508,0.9357696970634508,0.0,0.9163223140495868,0.9163223140495868,0.0
4378,py,enable,permit,disable,12,0.7348889200874659,0.7348889200874659,0.0,0.8888888888888888,0.8888888888888888,0.0,0.8486267040690675,0.9145983392704102,-0.06597163520134275,0.9139118457300276,0.9139118457300276,0.0
4605,py,creating,building,destroying,9,0.7016879391277372,0.7016879391277372,0.0,0.9,0.9,0.0,0.8297351562695883,0.8328967743936789,-0.0031616181240906593,0.8819444444444444,0.8819444444444444,0.0
4793,py,add,insert,remove,10,0.7071067811865478,0.7071067811865478,0.0,0.8571428571428571,0.8571428571428571,0.0,0.8284004556432074,0.8284004556432074,0.0,0.8950617283950617,0.8950617283950617,0.0
4923,py,added,inserted,removed,12,0.9036020036098446,0.9036020036098446,0.0,0.9090909090909091,0.9090909090909091,0.0,0.9234669222394319,0.9274093326231595,-0.003942410383727557,0.9163223140495868,0.9163223140495868,0.0
4960,py,add,insert,remove,8,0.8408964152537145,0.8408964152537145,0.0,0.8571428571428571,0.8571428571428571,0.0,0.8971944721340076,0.8971944721340076,0.0,0.8737244897959183,0.8737244897959183,0.0
5336,py,add,insert,remove,13,0.9253911813809742,0.9253911813809742,0.0,0.9090909090909091,0.9090909090909091,0.0,0.9308282416881526,0.9308282416881526,0.0,0.9228098290598291,0.9228098290598291,0.0
5338,py,added,inserted,removed,10,0.82651681837938,0.82651681837938,0.0,0.9,0.9,0.0,0.914666217035018,0.9181935668056912,-0.0035273497706731494,0.8950617283950617,0.8950617283950617,0.0
5509,py,open,unlock,close,13,0.791066507175436,0.791066507175436,0.0,0.8888888888888888,0.8888888888888888,0.0,0.8611064201033442,0.8647137713080746,-0.0036073512047304357,0.920940170940171,0.920940170940171,0.0
5510,py,show,display,hide,11,0.5266403878479267,0.5266403878479267,0.0,0.8000000000000002,0.8000000000000002,0.0,0.7179687523836762,0.7356764059308584,-0.01770765354718218,0.9996243425995492,0.8030303030303031,0.19659403956924615
5668,py,disabled,blocked,enabled,10,0.7348889200874659,0.7348889200874659,0.0,0.8888888888888888,0.8888888888888888,0.0,0.8694458263227648,0.9112323073652884,-0.04178648104252358,0.8950617283950617,0.8950617283950617,0.0
5913,py,add,insert,remove,17,0.8482198619370465,0.8482198619370465,0.0,0.9166666666666666,0.9166666666666666,0.0,0.9225862894986627,0.9225862894986627,0.0,0.9402573529411764,0.9402573529411764,0.0
6191,py,add,insert,remove,9,0.8633400213704508,0.8633400213704508,0.0,0.875,0.875,0.0,0.8559129452216446,0.8559129452216446,0.0,0.8880208333333333,0.8880208333333333,0.0
6194,py,added,inserted,removed,24,0.9554427922043663,0.9554427922043663,0.0,0.9473684210526315,0.9473684210526315,0.0,0.9687159839760747,0.9704025217339669,-0.0016865377578921814,0.9582939508506617,0.9582939508506617,0.0
6194,py,removed,deleted,inserted,24,0.8843865924896839,0.8843865924896839,0.0,0.9473684210526315,0.9473684210526315,0.0,0.9356851820137031,0.9354758249935091,0.00020935702019397873,0.9580182734719597,0.9580182734719597,0.0
6240,py,add,insert,remove,15,0.9253911813809742,0.9253911813809742,0.0,0.8888888888888888,0.8888888888888888,0.0,0.9308282416881526,0.9308282416881526,0.0,0.9331632653061225,0.9331632653061225,0.0
6240,py,remove,delete,insert,15,0.8003203203845001,0.8003203203845001,0.0,0.8888888888888888,0.8888888888888888,0.0,0.8561931027316051,0.8398406527046663,0.016352450026938747,0.9319727891156462,0.9319727891156462,0.0
6302,py,increase,raise,decrease,10,0.8801117367933934,0.8801117367933934,0.0,0.9,0.9,0.0,0.8989051523648999,0.9618643754677791,-0.06295922310287927,0.8993827160493828,0.8993827160493828,0.0
6533,py,add,insert,remove,12,0.9036020036098446,0.9036020036098446,0.0,0.9,0.9,0.0,0.9218022950144131,0.9218022950144131,0.0,0.9163223140495868,0.9163223140495868,0.0
6533,py,created,built,destroyed,12,0.7348889200874659,0.7348889200874659,0.0,0.9,0.9,0.0,0.8000003631133474,0.8365910616008364,-0.03659069848748897,0.9139118457300276,0.9139118457300276,0.0
6646,py,add,insert,remove,11,0.8931539818068699,0.8931539818068699,0.0,0.9090909090909091,0.9090909090909091,0.0,0.9368965870588671,0.9368965870588671,0.0,0.9086363636363638,0.9086363636363638,0.0
6692,py,added,inserted,removed,9,0.8633400213704508,0.8633400213704508,0.0,0.8571428571428571,0.8571428571428571,0.0,0.9200635408501847,0.9241667563333131,-0.0041032154831284195,0.8880208333333333,0.8880208333333333,0.0
6711,py,added,inserted,removed,21,0.7242447986095323,0.7242447986095323,0.0,0.8571428571428571,0.8571428571428571,0.0,0.8497336175168982,0.8539113766416594,-0.004177759124761149,0.9029811370531593,0.9029811370531593,0.0
7349,py,allowing,permitting,forbidding,13,0.7611606003349888,0.7611606003349888,0.0,0.9166666666666666,0.9166666666666666,0.0,0.8671922465747454,0.8698631874838787,-0.0026709409091333347,0.9997724169321802,0.920940170940171,0.07883224599200922
7573,py,start,begin,stop,12,0.9036020036098446,0.9036020036098446,0.0,0.9166666666666666,0.9166666666666666,0.0,0.912966650660443,0.9245644801457493,-0.011597829485306299,0.9997106481481481,0.9163223140495868,0.08338833409856139
7684,py,add,insert,remove,16,0.9306048591020994,0.9306048591020994,0.0,0.9285714285714286,0.9285714285714286,0.0,0.9550358280737095,0.9550358280737095,0.0,0.9373611111111111,0.9373611111111111,0.0
8029,py,add,insert,remove,17,0.942615147681512,0.942615147681512,0.0,0.9285714285714286,0.9285714285714286,0.0,0.9410343778487991,0.9410343778487991,0.0,0.9410615808823529,0.9410615808823529,0.0
8029,py,create,build,destroy,17,0.8492326635760686,0.8492326635760686,0.0,0.9285714285714286,0.9285714285714286,0.0,0.8614410986332214,0.863677271869202,-0.0022361732359805764,0.9402573529411764,0.9402573529411764,0.0
8465,py,added,inserted,removed,8,0.8408964152537145,0.8408964152537145,0.0,0.875,0.875,0.0,0.9027605070881691,0.9076618638222582,-0.004901356734089091,0.8737244897959183,0.8737244897959183,0.0
8745,py,add,insert,remove,6,0.7598356856515927,0.7598356856515927,0.0,0.8333333333333334,0.8333333333333334,0.0,0.887534817914365,0.887534817914365,0.0,0.8300000000000002,0.8300000000000002,0.0
8874,py,added,inserted,removed,12,0.8153551038173119,0.8153551038173119,0.0,0.9285714285714286,0.9285714285714286,0.0,0.9055446077406247,0.9083346803638641,-0.0027900726232393813,0.9139118457300276,0.9139118457300276,0.0
9073,py,add,insert,remove,11,0.8003203203845001,0.8003203203845001,0.0,0.9,0.9,0.0,0.8839675386284443,0.8839675386284443,0.0,0.9054545454545455,0.9054545454545455,0.0
9181,py,enabling,permitting,disabling,14,0.7825422900366438,0.7825422900366438,0.0,0.9090909090909091,0.9090909090909091,0.0,0.8604632251370242,0.9145983392704102,-0.05413511413338601,0.9268808114961962,0.9268808114961962,0.0
9194,py,allow,permit,forbid,13,0.9121679090703875,0.9121679090703875,0.0,0.9230769230769231,0.9230769230769231,0.0,0.9207988391480413,0.9232426320388119,-0.0024437928907705686,0.9997724169321802,0.9228098290598291,0.07696258787235111
9297,py,add,insert,remove,9,0.7016879391277372,0.7016879391277372,0.0,0.875,0.875,0.0,0.8661220185342053,0.8661220185342053,0.0,0.8819444444444444,0.8819444444444444,0.0
9297,py,remove,delete,insert,9,0.7419446627365011,0.7419446627365011,0.0,0.875,0.875,0.0,0.836991967882831,0.8220012279932035,0.014990739889627513,0.8819444444444444,0.8819444444444444,0.0
9401,py,adds,inserts,removes,9,0.8931539818068699,0.8931539818068699,0.0,0.875,0.875,0.0,0.905323034276437,0.905323034276437,0.0,0.8880208333333333,0.8880208333333333,0.0
9655,py,add,insert,remove,15,0.8282477531331043,0.8282477531331043,0.0,0.9,0.9,0.0,0.8769379520461762,0.8769379520461762,0.0,0.9319727891156462,0.9319727891156462,0.0
10135,py,add,insert,remove,9,0.8931539818068699,0.8931539818068699,0.0,0.875,0.875,0.0,0.905323034276437,0.905323034276437,0.0,0.8880208333333333,0.8880208333333333,0.0
10392,py,add,insert,remove,5,0.6687403049764218,0.6687403049764218,0.0,0.8000000000000002,0.8000000000000002,0.0,0.8909507813316483,0.8909507813316483,0.0,0.7937500000000002,0.7937500000000002,0.0
10450,py,add,insert,remove,11,0.9121679090703875,0.9121679090703875,0.0,0.875,0.875,0.0,0.905323034276437,0.905323034276437,0.0,0.9086363636363638,0.9086363636363638,0.0
10490,py,add,insert,remove,9,0.8931539818068699,0.8931539818068699,0.0,0.9,0.9,0.0,0.9265920031625897,0.9265920031625897,0.0,0.8880208333333333,0.8880208333333333,0.0
10737,py,disable,block,enable,14,0.7825422900366438,0.7825422900366438,0.0,0.9090909090909091,0.9090909090909091,0.0,0.8229809147525047,0.8911631903116247,-0.06818227555912004,0.9268808114961962,0.9268808114961962,0.0
10825,py,added,inserted,removed,8,0.8801117367933934,0.8801117367933934,0.0,0.875,0.875,0.0,0.9218022950144131,0.9258235129543767,-0.004021217939963573,0.8737244897959183,0.8737244897959183,0.0
11069,py,added,inserted,removed,9,0.8633400213704508,0.8633400213704508,0.0,0.8571428571428571,0.8571428571428571,0.0,0.8971944721340076,0.9023456466744161,-0.005151174540408476,0.8880208333333333,0.8880208333333333,0.0
11615,py,add,insert,remove,16,0.9306048591020994,0.9306048591020994,0.0,0.9375,0.9375,0.0,0.9500414507642827,0.9500414507642827,0.0,0.9373611111111111,0.9373611111111111,0.0
11781,py,added,inserted,removed,25,0.9573479717381593,0.9573479717381593,0.0,0.9545454545454546,0.9545454545454546,0.0,0.9716707457191369,0.9732024025547257,-0.0015316568355887572,0.9599652777777777,0.9599652777777777,0.0
12098,py,add,insert,remove,10,0.8801117367933934,0.8801117367933934,0.0,0.9,0.9,0.0,0.9437980663995178,0.9437980663995178,0.0,0.8993827160493828,0.8993827160493828,0.0
12145,py,added,inserted,removed,8,0.8408964152537145,0.8408964152537145,0.0,0.875,0.875,0.0,0.9218022950144131,0.9258235129543767,-0.004021217939963573,0.8737244897959183,0.8737244897959183,0.0
12878,py,disable,block,enable,7,0.8091067115702206,0.8091067115702206,0.0,0.8333333333333334,0.8333333333333334,0.0,0.8105189297622846,0.9181644146495249,-0.10764548488724035,0.8551587301587302,0.8551587301587302,0.0
13127,py,allow,permit,forbid,11,0.8931539818068699,0.8931539818068699,0.0,0.8888888888888888,0.8888888888888888,0.0,0.8973193544411339,0.9004521869638283,-0.003132832522694473,0.9996243425995492,0.9086363636363638,0.09098797896318545
13368,py,allow,permit,forbid,11,0.8153551038173119,0.8153551038173119,0.0,0.9,0.9,0.0,0.8678656556469574,0.8705889673993974,-0.0027233117524400052,0.9996243425995492,0.9054545454545455,0.09416979714500373
13578,py,allow,permit,forbid,14,0.9193227152249183,0.9193227152249183,0.0,0.875,0.875,0.0,0.8885017890182434,0.891889323554205,-0.003387534535961634,0.9998177842565598,0.9283601014370245,0.07145768281953524
14280,py,add,insert,remove,13,0.9121679090703875,0.9121679090703875,0.0,0.9166666666666666,0.9166666666666666,0.0,0.93460178891258,0.93460178891258,0.0,0.9228098290598291,0.9228098290598291,0.0
14316,py,added,inserted,removed,21,0.9607071390340023,0.9607071390340023,0.0,0.9444444444444444,0.9444444444444444,0.0,0.9566604723294784,0.9589693495022256,-0.0023088771727471924,0.9523214285714285,0.9523214285714285,0.0
14322,py,remove,delete,insert,12,0.7348889200874659,0.7348889200874659,0.0,0.9,0.9,0.0,0.8836052339250052,0.8678457970433117,0.015759436881693567,0.9139118457300276,0.9139118457300276,0.0
14336,py,adding,inserting,removing,8,0.6580370064762461,0.6580370064762461,0.0,0.8888888888888888,0.8888888888888888,0.0,0.8817153956063408,0.8851118991973251,-0.003396503590984312,0.864795918367347,0.864795918367347,0.0
14444,py,adding,inserting,removing,13,0.9121679090703875,0.9121679090703875,0.0,0.9230769230769231,0.9230769230769231,0.0,0.9561321337151949,0.9584679326182843,-0.0023357989030894366,0.9228098290598291,0.9228098290598291,0.0
14444,py,increasing,raising,decreasing,13,0.6262844962765469,0.6262844962765469,0.0,0.8461538461538461,0.8461538461538461,0.0,0.8143210595758383,0.888643140024636,-0.07432208044879762,0.8375715193897013,0.8064208518753975,0.031150667514303843
14610,py,add,insert,remove,9,0.8633400213704508,0.8633400213704508,0.0,0.8571428571428571,0.8571428571428571,0.0,0.8971944721340076,0.8971944721340076,0.0,0.8880208333333333,0.8880208333333333,0.0
14660,py,allow,permit,forbid,13,0.9121679090703875,0.9121679090703875,0.0,0.8888888888888888,0.8888888888888888,0.0,0.9242617815360432,0.9266026056059822,-0.0023408240699389626,0.9997724169321802,0.9228098290598291,0.07696258787235111
15176,py,added,inserted,removed,9,0.6606328636027612,0.6606328636027612,0.0,0.8571428571428571,0.8571428571428571,0.0,0.856672451554725,0.8606636145222061,-0.003991162967481032,0.8819444444444444,0.8819444444444444,0.0
15206,py,enable,permit,disable,20,0.9457416090031756,0.9457416090031756,0.0,0.9230769230769231,0.9230769230769231,0.0,0.9159316954875001,0.9684172041759976,-0.05248550868849755,0.9499307479224378,0.9499307479224378,0.0
16386,py,add,insert,remove,10,0.9036020036098446,0.9036020036098446,0.0,0.9,0.9,0.0,0.9321336121285849,0.9321336121285849,0.0,0.8993827160493828,0.8993827160493828,0.0
17624,py,add,insert,remove,10,0.9036020036098446,0.9036020036098446,0.0,0.9,0.9,0.0,0.9357696970634508,0.9357696970634508,0.0,0.8993827160493828,0.8993827160493828,0.0
18020,py,removed,deleted,inserted,15,0.9253911813809742,0.9253911813809742,0.0,0.9230769230769231,0.9230769230769231,0.0,0.9249137690211051,0.924533332981536,0.0003804360395691653,0.9331632653061225,0.9331632653061225,0.0
18025,py,add,insert,remove,7,0.9121679090703875,0.9121679090703875,0.0,0.875,0.875,0.0,0.93460178891258,0.93460178891258,0.0,0.8551587301587302,0.8551587301587302,0.0
18068,py,added,inserted,removed,13,0.8003203203845001,0.8003203203845001,0.0,0.9230769230769231,0.9230769230769231,0.0,0.9055446077406247,0.9083346803638641,-0.0027900726232393813,0.920940170940171,0.920940170940171,0.0
18087,py,enable,permit,disable,13,0.9121679090703875,0.9121679090703875,0.0,0.9,0.9,0.0,0.9033928133720868,0.9637274806012083,-0.06033466722912151,0.9228098290598291,0.9228098290598291,0.0
18706,py,added,inserted,removed,11,0.8931539818068699,0.8931539818068699,0.0,0.9,0.9,0.0,0.9368965870588671,0.9401922956117887,-0.0032957085529216057,0.9086363636363638,0.9086363636363638,0.0
19003,py,add,insert,remove,8,0.8408964152537145,0.8408964152537145,0.0,0.8333333333333334,0.8333333333333334,0.0,0.8838972720860305,0.8838972720860305,0.0,0.8737244897959183,0.8737244897959183,0.0
19394,py,added,inserted,removed,20,0.8578928092681432,0.8578928092681432,0.0,0.9444444444444444,0.9444444444444444,0.0,0.9303585013531953,0.9324752049263464,-0.0021167035731510797,0.9494459833795015,0.9494459833795015,0.0
19650,py,add,insert,remove,13,0.9121679090703875,0.9121679090703875,0.0,0.9090909090909091,0.9090909090909091,0.0,0.9368965870588671,0.9368965870588671,0.0,0.9228098290598291,0.9228098290598291,0.0
20170,py,adds,inserts,removes,9,0.8931539818068699,0.8931539818068699,0.0,0.875,0.875,0.0,0.9163428914177503,0.9163428914177503,0.0,0.8880208333333333,0.8880208333333333,0.0
20205,py,add,insert,remove,11,0.8931539818068699,0.8931539818068699,0.0,0.9,0.9,0.0,0.8941648581963936,0.8941648581963936,0.0,0.9086363636363638,0.9086363636363638,0.0
21128,py,remove,delete,insert,12,0.9036020036098446,0.9036020036098446,0.0,0.9090909090909091,0.9090909090909091,0.0,0.9185852278350752,0.9044968794306465,0.014088348404428741,0.9163223140495868,0.9163223140495868,0.0
21259,py,added,inserted,removed,8,0.8408964152537145,0.8408964152537145,0.0,0.875,0.875,0.0,0.9182455882133006,0.9224341868647925,-0.004188598651491904,0.8737244897959183,0.8737244897959183,0.0
21363,py,allow,permit,forbid,18,0.8394327083733333,0.8394327083733333,0.0,0.9285714285714286,0.9285714285714286,0.0,0.9052742579498553,0.9072536720844611,-0.0019794141346057836,0.9999142661179699,0.943675509419454,0.05623875669851586
21490,py,allow,permit,forbid,11,0.9253911813809742,0.9253911813809742,0.0,0.9230769230769231,0.9230769230769231,0.0,0.9128264746832921,0.9155060032852702,-0.002679528601978065,0.9996243425995492,0.9086363636363638,0.09098797896318545
22281,py,show,display,hide,6,0.7598356856515927,0.7598356856515927,0.0,0.8333333333333334,0.8333333333333334,0.0,0.8352163752116111,0.8541722687699701,-0.018955893558359027,0.9976851851851852,0.8300000000000002,0.16768518518518505
22425,py,add,insert,remove,13,0.9121679090703875,0.9121679090703875,0.0,0.9230769230769231,0.9230769230769231,0.0,0.937984584301088,0.937984584301088,0.0,0.9228098290598291,0.9228098290598291,0.0
22454,py,enabled,permitted,disabled,11,0.9121679090703875,0.9121679090703875,0.0,0.9090909090909091,0.9090909090909091,0.0,0.8720565621985785,0.9096700653659252,-0.037613503167346685,0.9086363636363638,0.9086363636363638,0.0
22680,py,add,insert,remove,10,0.8801117367933934,0.8801117367933934,0.0,0.9,0.9,0.0,0.9368965870588671,0.9368965870588671,0.0,0.8993827160493828,0.8993827160493828,0.0
22823,py,add,insert,remove,12,0.8371170098777919,0.8371170098777919,0.0,0.9090909090909091,0.9090909090909091,0.0,0.888223763053059,0.888223763053059,0.0,0.9139118457300276,0.9139118457300276,0.0
23059,py,added,inserted,removed,10,0.82651681837938,0.82651681837938,0.0,0.875,0.875,0.0,0.8688890696419505,0.8729402170411873,-0.004051147399236843,0.8950617283950617,0.8950617283950617,0.0
23349,py,allow,permit,forbid,12,0.7825422900366438,0.7825422900366438,0.0,0.9166666666666666,0.9166666666666666,0.0,0.8855534137838517,0.8879275829276394,-0.002374169143787741,0.9997106481481481,0.9139118457300276,0.08579880241812055
23451,py,add,insert,remove,10,0.8801117367933934,0.8801117367933934,0.0,0.9,0.9,0.0,0.9250620695800289,0.9250620695800289,0.0,0.8993827160493828,0.8993827160493828,0.0
23762,py,create,build,destroy,11,0.8931539818068699,0.8931539818068699,0.0,0.9090909090909091,0.9090909090909091,0.0,0.9004291188243897,0.9080424923478871,-0.0076133735234974464,0.9086363636363638,0.9086363636363638,0.0
24501,py,add,insert,remove,8,0.8801117367933934,0.8801117367933934,0.0,0.8888888888888888,0.8888888888888888,0.0,0.9265920031625897,0.9265920031625897,0.0,0.8737244897959183,0.8737244897959183,0.0
25384,py,add,insert,remove,16,0.9306048591020994,0.9306048591020994,0.0,0.9285714285714286,0.9285714285714286,0.0,0.9463141303397119,0.9463141303397119,0.0,0.9373611111111111,0.9373611111111111,0.0
25439,py,add,insert,remove,11,0.8931539818068699,0.8931539818068699,0.0,0.9090909090909091,0.9090909090909091,0.0,0.9265920031625897,0.9265920031625897,0.0,0.9086363636363638,0.9086363636363638,0.0
25465,py,add,insert,remove,7,0.4889230224349009,0.4889230224349009,0.0,0.8333333333333334,0.8333333333333334,0.0,0.8417784634561937,0.8417784634561937,0.0,0.8412698412698414,0.8412698412698414,0.0
25648,py,add,insert,remove,12,0.7691605673134587,0.7691605673134587,0.0,0.8888888888888888,0.8888888888888888,0.0,0.8179919748384399,0.8179919748384399,0.0,0.9139118457300276,0.9139118457300276,0.0
25885,py,adding,inserting,removing,10,0.8801117367933934,0.8801117367933934,0.0,0.8888888888888888,0.8888888888888888,0.0,0.9294716141278502,0.9331272663238075,-0.003655652195957315,0.8993827160493828,0.8993827160493828,0.0
25950,py,allow,permit,forbid,9,0.8633400213704508,0.8633400213704508,0.0,0.8888888888888888,0.8888888888888888,0.0,0.8860552443351354,0.8895130597303291,-0.003457815395193742,0.9993141289437586,0.8880208333333333,0.11129329561042534
26147,py,accept,take,reject,14,0.8153551038173119,0.8153551038173119,0.0,0.9166666666666666,0.9166666666666666,0.0,0.9040559316012239,0.9080548668684356,-0.003998935267211734,0.9998177842565598,0.9268808114961962,0.0729369727603636
26701,py,include,contain,exclude,12,0.7691605673134587,0.7691605673134587,0.0,0.9166666666666666,0.9166666666666666,0.0,0.8550950014158318,0.9260005904062215,-0.07090558899038968,0.9139118457300276,0.9139118457300276,0.0
28286,py,added,inserted,removed,15,0.9253911813809742,0.9253911813809742,0.0,0.9166666666666666,0.9166666666666666,0.0,0.9493379986648393,0.9520173508573891,-0.0026793521925498887,0.9331632653061225,0.9331632653061225,0.0
28632,py,create,build,destroy,11,0.8931539818068699,0.8931539818068699,0.0,0.9090909090909091,0.9090909090909091,0.0,0.8968855568577638,0.8989991838180303,-0.0021136269602665125,0.9086363636363638,0.9086363636363638,0.0
29013,py,add,insert,remove,7,0.8091067115702206,0.8091067115702206,0.0,0.8000000000000002,0.8000000000000002,0.0,0.8758649033983275,0.8758649033983275,0.0,0.8551587301587302,0.8551587301587302,0.0
29064,py,add,insert,remove,19,0.9485438370694514,0.9485438370694514,0.0,0.9473684210526315,0.9473684210526315,0.0,0.9654085894899374,0.9654085894899374,0.0,0.9472871994801819,0.9472871994801819,0.0
29064,py,remove,delete,insert,19,0.865603055254171,0.865603055254171,0.0,0.9473684210526315,0.9473684210526315,0.0,0.9288164172454132,0.920724276633595,0.008092140611818177,0.9467186484730344,0.9467186484730344,0.0
29548,py,adding,inserting,removing,11,0.8931539818068699,0.8931539818068699,0.0,0.9,0.9,0.0,0.9437980663995178,0.946753912611102,-0.002955846211584179,0.9086363636363638,0.9086363636363638,0.0
30237,py,added,inserted,removed,7,0.8091067115702206,0.8091067115702206,0.0,0.8571428571428571,0.8571428571428571,0.0,0.8971944721340076,0.9023456466744161,-0.005151174540408476,0.8551587301587302,0.8551587301587302,0.0
30279,py,add,insert,remove,9,0.7506238537503396,0.7506238537503396,0.0,0.8571428571428571,0.8571428571428571,0.0,0.873069289155874,0.873069289155874,0.0,0.8819444444444444,0.8819444444444444,0.0
30584,py,add,insert,remove,9,0.8633400213704508,0.8633400213704508,0.0,0.8888888888888888,0.8888888888888888,0.0,0.9390356697283885,0.9390356697283885,0.0,0.8880208333333333,0.8880208333333333,0.0
30601,py,added,inserted,removed,19,0.9485438370694514,0.9485438370694514,0.0,0.9444444444444444,0.9444444444444444,0.0,0.9520392260088273,0.9545825756551727,-0.002543349646345394,0.9472871994801819,0.9472871994801819,0.0
30770,py,include,contain,exclude,6,0.7071067811865478,0.7071067811865478,0.0,0.8571428571428571,0.8571428571428571,0.0,0.8106336765093728,0.899546929868499,-0.08891325335912625,0.8066666666666668,0.8066666666666668,0.0
30793,py,add,insert,remove,14,0.9306048591020994,0.9306048591020994,0.0,0.9230769230769231,0.9230769230769231,0.0,0.937984584301088,0.937984584301088,0.0,0.9283601014370245,0.9283601014370245,0.0
30819,py,add,insert,remove,10,0.8801117367933934,0.8801117367933934,0.0,0.8888888888888888,0.8888888888888888,0.0,0.9250620695800289,0.9250620695800289,0.0,0.8993827160493828,0.8993827160493828,0.0
31106,py,add,insert,remove,12,0.9036020036098446,0.9036020036098446,0.0,0.9090909090909091,0.9090909090909091,0.0,0.9321336121285849,0.9321336121285849,0.0,0.9163223140495868,0.9163223140495868,0.0
31208,py,adding,inserting,removing,21,0.9573479717381593,0.9573479717381593,0.0,0.9444444444444444,0.9444444444444444,0.0,0.9621329440554951,0.964161226006486,-0.002028281950990918,0.9523214285714285,0.9523214285714285,0.0
31285,py,add,insert,remove,8,0.6580370064762461,0.6580370064762461,0.0,0.875,0.875,0.0,0.8417784634561937,0.8417784634561937,0.0,0.864795918367347,0.864795918367347,0.0
31471,py,add,insert,remove,16,0.9306048591020994,0.9306048591020994,0.0,0.9285714285714286,0.9285714285714286,0.0,0.9357696970634508,0.9357696970634508,0.0,0.9373611111111111,0.9373611111111111,0.0
31471,py,create,build,destroy,16,0.8153551038173119,0.8153551038173119,0.0,0.9285714285714286,0.9285714285714286,0.0,0.8488109083258304,0.8513084942778251,-0.002497585951994674,0.9363888888888889,0.9363888888888889,0.0
31683,py,include,contain,exclude,14,0.8003203203845001,0.8003203203845001,0.0,0.9,0.9,0.0,0.8421375578370563,0.919365977563579,-0.07722841972652261,0.9268808114961962,0.9268808114961962,0.0
31864,py,added,inserted,removed,17,0.9351334836242394,0.9351334836242394,0.0,0.9285714285714286,0.9285714285714286,0.0,0.9478699048176353,0.950622847243697,-0.002752942426061611,0.9410615808823529,0.9410615808823529,0.0
32029,py,allows,permits,forbids,11,0.8931539818068699,0.8931539818068699,0.0,0.9,0.9,0.0,0.8834987641741082,0.8870298384379456,-0.0035310742638373638,0.9996243425995492,0.9086363636363638,0.09098797896318545
32266,py,add,insert,remove,14,0.7825422900366438,0.7825422900366438,0.0,0.8888888888888888,0.8888888888888888,0.0,0.85996731363643,0.85996731363643,0.0,0.9268808114961962,0.9268808114961962,0.0
32286,py,added,inserted,removed,9,0.8633400213704508,0.8633400213704508,0.0,0.875,0.875,0.0,0.9280606464756302,0.9317840292541529,-0.003723382778522688,0.8880208333333333,0.8880208333333333,0.0
32473,py,create,build,destroy,11,0.7419446627365011,0.7419446627365011,0.0,0.8888888888888888,0.8888888888888888,0.0,0.8108719672929529,0.8142141870502777,-0.003342219757324849,0.9054545454545455,0.9054545454545455,0.0
32885,py,removed,deleted,inserted,15,0.8003203203845001,0.8003203203845001,0.0,0.9230769230769231,0.9230769230769231,0.0,0.877781690880126,0.8775276652395476,0.0002540256405784147,0.9319727891156462,0.9319727891156462,0.0
33063,py,adds,inserts,removes,14,0.8091067115702206,0.8091067115702206,0.0,0.9285714285714286,0.9285714285714286,0.0,0.9213791605673471,0.9213791605673471,0.0,0.9268808114961962,0.9268808114961962,0.0
33063,py,allows,permits,forbids,14,0.9193227152249183,0.9193227152249183,0.0,0.9285714285714286,0.9285714285714286,0.0,0.9330435862917829,0.9351217243346716,-0.0020781380428886997,0.9998177842565598,0.9283601014370245,0.07145768281953524
33198,py,add,insert,remove,8,0.8408964152537145,0.8408964152537145,0.0,0.875,0.875,0.0,0.887534817914365,0.887534817914365,0.0,0.8737244897959183,0.8737244897959183,0.0
33295,py,added,inserted,removed,6,0.8408964152537145,0.8408964152537145,0.0,0.8571428571428571,0.8571428571428571,0.0,0.9265920031625897,0.9303856576255872,-0.003793654462997509,0.8300000000000002,0.8300000000000002,0.0
33505,py,show,display,hide,10,0.6580370064762461,0.6580370064762461,0.0,0.8888888888888888,0.8888888888888888,0.0,0.7933011606709335,0.8074825238013094,-0.01418136313037588,0.9995,0.8950617283950617,0.10443827160493835
33767,py,add,insert,remove,11,0.8931539818068699,0.8931539818068699,0.0,0.875,0.875,0.0,0.9143493737971391,0.9143493737971391,0.0,0.9086363636363638,0.9086363636363638,0.0
34078,py,added,inserted,removed,12,0.9036020036098446,0.9036020036098446,0.0,0.9,0.9,0.0,0.9308282416881526,0.9344185699562104,-0.0035903282680578297,0.9163223140495868,0.9163223140495868,0.0
35220,py,allow,permit,forbid,12,0.9554427922043663,0.9554427922043663,0.0,0.9375,0.9375,0.0,0.9392991158872082,0.9411887606676398,-0.0018896447804316319,0.9997106481481481,0.9163223140495868,0.08338833409856139
35366,py,create,build,destroy,10,0.7071067811865478,0.7071067811865478,0.0,0.9,0.9,0.0,0.8541297987637919,0.8565161006428752,-0.0023863018790832857,0.8950617283950617,0.8950617283950617,0.0
35535,py,add,insert,remove,9,0.9351334836242394,0.9351334836242394,0.0,0.9090909090909091,0.9090909090909091,0.0,0.9368965870588671,0.9368965870588671,0.0,0.8880208333333333,0.8880208333333333,0.0
